Price,Open,High,Low,Close,Adj Close,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,,
2010-08-18,9.012857437133789,9.095356941223145,8.984999656677246,9.038213729858398,7.62415885925293,339696000
2010-08-19,9.029999732971191,9.052857398986816,8.881428718566895,8.924285888671875,7.528058052062988,426706000
2010-08-20,8.90678596496582,9.068571090698242,8.89285659790039,8.915714263916016,7.520825386047363,384230000
2010-08-23,8.992500305175781,9.0,8.758929252624512,8.778571128845215,7.405139923095703,414041600
2010-08-24,8.666786193847656,8.678570747375488,8.523214340209961,8.568928718566895,7.22829532623291,602565600
2010-08-25,8.501428604125977,8.713929176330566,8.471428871154785,8.674642562866211,7.317470073699951,596867600
2010-08-26,8.766071319580078,8.776785850524902,8.581428527832031,8.581428527832031,7.238841533660889,466505200
2010-08-27,8.633929252624512,8.664643287658691,8.412857055664062,8.62928581237793,7.279210090637207,548391200
2010-08-30,8.598570823669434,8.776785850524902,8.59571361541748,8.660714149475098,7.305722713470459,383289200
2010-08-31,8.637499809265137,8.734286308288574,8.583929061889648,8.682143211364746,7.323798656463623,420786800
2010-09-01,8.838213920593262,8.980713844299316,8.795714378356934,8.940357208251953,7.5416131019592285,697037600
2010-09-02,8.973570823669434,9.006071090698242,8.8774995803833,9.006071090698242,7.597044944763184,415427600
2010-09-03,9.110357284545898,9.242142677307129,9.089285850524902,9.241786003112793,7.795882701873779,520788800
2010-09-07,9.165714263916016,9.268928527832031,9.151785850524902,9.207500457763672,7.766961097717285,342557600
2010-09-08,9.277856826782227,9.442500114440918,9.253570556640625,9.390000343322754,7.920910835266113,526551200
2010-09-09,9.465714454650879,9.518570899963379,9.390000343322754,9.395357131958008,7.925426483154297,438575200
2010-09-10,9.399642944335938,9.446429252624512,9.335714340209961,9.407500267028809,7.935670375823975,387542400
2010-09-13,9.493571281433105,9.581428527832031,9.491429328918457,9.537142753601074,8.045027732849121,388780000
2010-09-14,9.507499694824219,9.613213539123535,9.482856750488281,9.57357120513916,8.075758934020996,408150400
2010-09-15,9.577500343322754,9.656429290771484,9.565713882446289,9.650713920593262,8.14083194732666,429368800
2010-09-16,9.651429176330566,9.881071090698242,9.625,9.8774995803833,8.332136154174805,652103200
2010-09-17,9.917499542236328,9.927143096923828,9.774286270141602,9.834643363952637,8.29598617553711,634477200
2010-09-20,9.859999656677246,10.135000228881836,9.851785659790039,10.115357398986816,8.532783508300781,658677600
2010-09-21,10.137857437133789,10.262499809265137,10.099642753601074,10.134642601013184,8.549051284790039,668074400
2010-09-22,10.096785545349121,10.28499984741211,10.086071014404297,10.276785850524902,8.668951034545898,585289600
2010-09-23,10.22607135772705,10.455714225769043,10.214285850524902,10.318571090698242,8.704200744628906,786116800
2010-09-24,10.432143211364746,10.483214378356934,10.376786231994629,10.4399995803833,8.806633949279785,649488000
2010-09-27,10.499285697937012,10.526070594787598,10.393214225769043,10.398571014404297,8.771684646606445,482834800
2010-09-28,10.420356750488281,10.420356750488281,9.821429252624512,10.244999885559082,8.642139434814453,1035042400
2010-09-29,10.258213996887207,10.350357055664062,10.214285850524902,10.263214111328125,8.657505989074707,469644000
2010-09-30,10.321429252624512,10.35714340209961,10.04464340209961,10.133929252624512,8.548446655273438,673391600
2010-10-01,10.219642639160156,10.234999656677246,10.048213958740234,10.09000015258789,8.511392593383789,448142800
2010-10-04,10.057143211364746,10.103570938110352,9.920356750488281,9.95142936706543,8.394498825073242,435302000
2010-10-05,10.071429252624512,10.337499618530273,10.0649995803833,10.319286346435547,8.704803466796875,501967200
2010-10-06,10.342499732971191,10.428214073181152,10.187856674194336,10.328213691711426,8.712339401245117,670868800
2010-10-07,10.369285583496094,10.374285697937012,10.246786117553711,10.329285621643066,8.713241577148438,408399600
2010-10-08,10.418213844299316,10.51785659790039,10.35714340209961,10.5024995803833,8.85935115814209,658403200
2010-10-11,10.526429176330566,10.615714073181152,10.521429061889648,10.54857063293457,8.898216247558594,427753200
2010-10-12,10.5503568649292,10.696429252624512,10.446070671081543,10.662142753601074,8.99402141571045,558544000
2010-10-13,10.721428871154785,10.784285545349121,10.70714282989502,10.71928596496582,9.042222023010254,630092400
2010-10-14,10.774642944335938,10.802499771118164,10.728570938110352,10.796786308288574,9.107598304748535,435296400
2010-10-15,10.979999542236328,11.25,10.889642715454102,11.240714073181152,9.482075691223145,922194000
2010-10-18,11.373929023742676,11.39285659790039,11.224642753601074,11.35714340209961,9.58028507232666,1093010800
2010-10-19,10.835714340209961,11.206070899963379,10.71500015258789,11.053214073181152,9.323904991149902,1232784000
2010-10-20,11.035714149475098,11.223214149475098,10.959643363952637,11.090356826782227,9.355240821838379,721624400
2010-10-21,11.15571403503418,11.240714073181152,10.95714282989502,11.054286003112793,9.324812889099121,551460000
2010-10-22,11.038213729858398,11.072856903076172,10.939286231994629,10.981071472167969,9.263050079345703,372778000
2010-10-25,11.038928985595703,11.128570556640625,11.015713691711426,11.029999732971191,9.30432415008545,392462000
2010-10-26,10.959643363952637,11.062143325805664,10.916070938110352,11.001786231994629,9.280527114868164,392929600
2010-10-27,10.987500190734863,11.067856788635254,10.914285659790039,10.993928909301758,9.27389907836914,399002800
2010-10-28,10.998213768005371,11.0,10.746429443359375,10.901429176330566,9.195868492126465,551051200
2010-10-29,10.865357398986816,10.924285888671875,10.745356559753418,10.749285697937012,9.067529678344727,430511200
2010-11-01,10.793571472167969,10.914285659790039,10.79285717010498,10.863571166992188,9.16393756866455,423889200
2010-11-02,10.964285850524902,11.078213691711426,10.964285850524902,11.04857063293457,9.319993019104004,433930000
2010-11-03,11.120356559753418,11.174285888671875,11.018928527832031,11.171428680419922,9.423626899719238,508348400
2010-11-04,11.266071319580078,11.4350004196167,11.251070976257324,11.366786003112793,9.588424682617188,642488000
2010-11-05,11.356785774230957,11.413213729858398,11.3125,11.326070785522461,9.554079055786133,361253200
2010-11-08,11.328571319580078,11.420356750488281,11.312856674194336,11.37928581237793,9.59896469116211,281758400
2010-11-09,11.466071128845215,11.475000381469727,11.23214340209961,11.28857135772705,9.522438049316406,383544000
2010-11-10,11.308570861816406,11.384642601013184,11.198213577270508,11.358214378356934,9.58119010925293,384227200
2010-11-11,11.25,11.371429443359375,11.223214149475098,11.308929443359375,9.53961181640625,361284000
2010-11-12,11.285714149475098,11.303570747375488,10.843929290771484,11.001070976257324,9.279923439025879,795846800
2010-11-15,11.01642894744873,11.090714454650879,10.938214302062988,10.965714454650879,9.250097274780273,403606000
2010-11-16,10.918571472167969,10.985713958740234,10.6899995803833,10.771071434020996,9.085909843444824,657650000
2010-11-17,10.757143020629883,10.856785774230957,10.634285926818848,10.73214340209961,9.053071022033691,479449600
2010-11-18,10.899999618530273,11.059642791748047,10.881786346435547,11.01535701751709,9.291975021362305,494491200
2010-11-19,10.998929023742676,11.014286041259766,10.901429176330566,10.954643249511719,9.240757942199707,384843200
2010-11-22,10.95285701751709,11.191429138183594,10.923929214477539,11.191429138183594,9.440497398376465,393075200
2010-11-23,11.087499618530273,11.133929252624512,10.94857120513916,11.026070594787598,9.301012992858887,519447600
2010-11-24,11.14285659790039,11.264286041259766,11.133929252624512,11.242856979370117,9.483885765075684,413725200
2010-11-26,11.204999923706055,11.346428871154785,11.17642879486084,11.25,9.489904403686523,237585600
2010-11-29,11.26785659790039,11.338570594787598,11.12071418762207,11.31678581237793,9.546242713928223,445785200
2010-11-30,11.197856903076172,11.227143287658691,11.102499961853027,11.112500190734863,9.373919486999512,501858000
2010-12-01,11.259642601013184,11.348214149475098,11.25,11.300000190734863,9.532081604003906,461750800
2010-12-02,11.340356826782227,11.39285659790039,11.246070861816406,11.362500190734863,9.58480453491211,462837200
2010-12-03,11.321785926818848,11.380356788635254,11.297857284545898,11.337142944335938,9.563414573669434,342092800
2010-12-06,11.380000114440918,11.511786460876465,11.372142791748047,11.433929443359375,9.645059585571289,448481600
2010-12-07,11.564286231994629,11.571070671081543,11.361429214477539,11.364643096923828,9.586615562438965,391454000
2010-12-08,11.415356636047363,11.46500015258789,11.325357437133789,11.464642524719238,9.670968055725098,321935600
2010-12-09,11.504643440246582,11.51785659790039,11.393570899963379,11.420000076293945,9.63331127166748,294151200
2010-12-10,11.416070938110352,11.466071128845215,11.378570556640625,11.44857120513916,9.657408714294434,262511200
2010-12-13,11.584643363952637,11.609286308288574,11.464285850524902,11.488213539123535,9.690851211547852,439815600
2010-12-14,11.490357398986816,11.519286155700684,11.39285659790039,11.438928604125977,9.649277687072754,351008000
2010-12-15,11.428570747375488,11.535714149475098,11.399642944335938,11.441429138183594,9.651389122009277,417312000
2010-12-16,11.467499732971191,11.521785736083984,11.432143211364746,11.473214149475098,9.678194999694824,322030800
2010-12-17,11.486785888671875,11.492500305175781,11.436785697937012,11.450357437133789,9.658916473388672,386929200
2010-12-20,11.485713958740234,11.54464340209961,11.365357398986816,11.507499694824219,9.70711612701416,385610400
2010-12-21,11.535714149475098,11.585356712341309,11.501786231994629,11.578571319580078,9.767073631286621,256354000
2010-12-22,11.584285736083984,11.632857322692871,11.555356979370117,11.6128568649292,9.795991897583008,265921600
2010-12-23,11.60714340209961,11.612500190734863,11.541786193847656,11.557143211364746,9.748994827270508,223157200
2010-12-27,11.530357360839844,11.622857093811035,11.482856750488281,11.59571361541748,9.78153133392334,249816000
2010-12-28,11.639642715454102,11.666428565979004,11.609286308288574,11.623929023742676,9.80533504486084,175924000
2010-12-29,11.650713920593262,11.658928871154785,11.610713958740234,11.617500305175781,9.799909591674805,163139200
2010-12-30,11.624285697937012,11.625356674194336,11.537500381469727,11.559286117553711,9.750801086425781,157494400
2010-12-31,11.533928871154785,11.552857398986816,11.475357055664062,11.520000457763672,9.717666625976562,193508000
2011-01-03,11.630000114440918,11.795000076293945,11.601428985595703,11.770357131958008,9.928850173950195,445138400
2011-01-04,11.872857093811035,11.875,11.719642639160156,11.831786155700684,9.980671882629395,309080800
2011-01-05,11.76964282989502,11.940713882446289,11.76785659790039,11.928570747375488,10.062314987182617,255519600
2011-01-06,11.954285621643066,11.973214149475098,11.889286041259766,11.918929100036621,10.054179191589355,300428800
2011-01-07,11.928214073181152,12.012499809265137,11.853570938110352,12.00428581237793,10.126184463500977,311931200
2011-01-10,12.10107135772705,12.258213996887207,12.041786193847656,12.23035717010498,10.316884994506836,448560000
2011-01-11,12.317143440246582,12.319999694824219,12.123929023742676,12.20142936706543,10.292481422424316,444108000
2011-01-12,12.258929252624512,12.301071166992188,12.214285850524902,12.300713539123535,10.376235961914062,302590400
2011-01-13,12.327142715454102,12.380000114440918,12.280357360839844,12.34571361541748,10.41419506072998,296780400
2011-01-14,12.353214263916016,12.445713996887207,12.30142879486084,12.445713996887207,10.498547554016113,308840000
2011-01-18,11.768570899963379,12.312856674194336,11.64285659790039,12.166070938110352,10.262656211853027,1880998000
2011-01-19,12.441070556640625,12.449999809265137,12.031429290771484,12.101428985595703,10.20812702178955,1135612800
2011-01-20,12.01535701751709,12.08214282989502,11.789999961853027,11.881428718566895,10.022546768188477,764789200
2011-01-21,11.920356750488281,11.960000038146973,11.665356636047363,11.668571472167969,9.842992782592773,754401200
2011-01-24,11.673929214477539,12.051786422729492,11.668571472167969,12.051786422729492,10.166250228881836,574683200
2011-01-25,12.011786460876465,12.194286346435547,11.948928833007812,12.192856788635254,10.285248756408691,546868000
2011-01-26,12.248571395874023,12.342857360839844,12.196429252624512,12.280357360839844,10.359060287475586,506875600
2011-01-27,12.277856826782227,12.310357093811035,12.243928909301758,12.257499694824219,10.339780807495117,285026000
2011-01-28,12.291786193847656,12.300000190734863,11.911786079406738,12.003570556640625,10.125581741333008,592057200
